Area,HUB,Gasoducto,Volumen,Coef_Inyeccion,Volumen_inyectado,Sufijo,Clave_croma,C1,C2,C3,iC4,nC4,iC5,nC5,nC6,nC7,nC8,nC9,nC10,N2,CO2,Vol_C1,Vol_C2,Vol_C3,Vol_iC4,Vol_nC4,Vol_iC5,Vol_nC5,Vol_nC6,Vol_nC7,Vol_nC8,Vol_nC9,Vol_nC10,Vol_N2,Vol_CO2,z,densidad,PCS,IW
aguadapichanaoestelng,ARG LNG,NEUII,0.0,0.065,0.0,,aguadapichanaoestelng,0.9716145152119411,0.0179859487948695,0.00127410791462967,0.000160252989262409,0.000122725291776915,1.85282087585359e-05,7.32793950899874e-06,1.27012891489628e-05,1.67694988763765e-06,0.0,0.0,0.0,0.00194452886970879,0.00685768654050757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979158279718089,0.5729192197259196,9091.325852723636,12011.037646909577
aguadapichanaoestelng,ARG LNG,GPM,0.0,0.8350000000000001,0.0,,aguadapichanaoestelng,0.9716145152119411,0.0179859487948695,0.00127410791462967,0.000160252989262409,0.000122725291776915,1.85282087585359e-05,7.32793950899874e-06,1.27012891489628e-05,1.67694988763765e-06,0.0,0.0,0.0,0.00194452886970879,0.00685768654050757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979158279718089,0.5729192197259196,9091.325852723636,12011.037646909577
aguadavillanueva,NEUBA I,NEUI,0.0,1.0,0.0,,aguadavillanueva,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
aguadelcajon,Otros,BdP,674.7541935483871,1.0,674.7541935483871,,aguadelcajon,0.926961519051664,0.05344780389075056,0.006802329385136977,0.0005839268269382986,0.0009777878358256968,0.0003184204852873256,0.00023236662170201137,0.00013999353653994934,3.9998153297128395e-05,1.9999076648564197e-05,0.0,0.0,0.008187421545842833,0.002288433590366701,625.4711722380935,36.06412981123574,4.589900278518597,0.3940070752020202,0.6597664426239908,0.21485555775933543,0.15679035243410383,0.09446122585000018,0.02698892167142863,0.013494460835714315,0.0,0.0,5.524497022405869,1.5441301617569234,0.9977133990189085,0.5971483766191277,9439.729677155974,12215.702002208869
aguarague,Otros,0,844.1546150954968,0.0,0.0,,aguarague,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
aguasalada,NEUBA I,NEUI,457.1831554777771,1.0,457.1831554777771,,aguasalada,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,382.7213588791404,43.20576105381917,18.142741134943225,3.3624734978041637,4.636941451463085,0.7868432853152916,0.4840435315567909,0.28031888914696035,0.12010271443858689,0.037672457309385454,0.0,0.0,1.730906496340187,1.6739920864998892,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
aguilamora,Hub Norte (resto),VMN,31.611587811657042,1.0,31.611587811657042,,aguilamora,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,26.46298250197177,2.9874300773285287,1.2544662848132822,0.23249571854659604,0.32061785329175985,0.054405691263413374,0.033468828453404945,0.019382440217585898,0.008304412484152224,0.0026048339227896736,0.0,0.0,0.11968223686116349,0.11574693250259625,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
alnortedeladorsal,NEUBA I,NEUI,151.9593548387097,1.0,151.9593548387097,,alnortedeladorsal,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,127.20960971864899,14.360808127745967,6.0303167446984025,1.1176249546084098,1.5412348922891388,0.2615323783544219,0.16088725467663462,0.09317289369368825,0.03991995501538679,0.012521638733475416,0.0,0.0,0.5753217967864774,0.5564044834586946,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
alsurdeladorsal,NEUBA I,NEUI,45.85636087676219,1.0,45.85636087676219,,alsurdeladorsal,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,38.38769766061462,4.333621978632575,1.8197522695432613,0.337262640380353,0.46509425820926686,0.07892191392565215,0.048550508909135794,0.028116530513602748,0.012046536162993577,0.003778620836737212,0.0,0.0,0.17361329259202302,0.167904666441969,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
altiplaniciedelpayun,Otros,Otros,0.0,1.0,0.0,,altiplaniciedelpayun,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
angosturaang,NEUBA I,NEUI,0.0,1.0,0.0,,angosturaang,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
anticlinalcampamento,NEUBA I,NEUI,42.969515561151255,1.0,42.969515561151255,,anticlinalcampamento,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,35.971035216194785,4.060802765126608,1.7051914275038864,0.31603057889755914,0.4358146739823956,0.0739534569186162,0.04549405596487499,0.026346480015645376,0.011288157481681802,0.0035407412132031843,0.0,0.0,0.1626836263284043,0.1573343815235937,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
bajadadeanelo,Bajada De Añelo,GPA (a MEGA),0.0,1.0,0.0,,bajadadeanelo,0.802003,0.130239,0.043881,0.006152,0.008852,0.002037200000000006,0.0015279000000000041,0.001018600000000003,0.0005093000000000015,0.0,0.0,0.0,0.00116,0.00262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996683060435859,0.6974023698668689,10929.983587359222,13088.136037552262
bajadadelpalo,Hub Centro (resto),Otros,0.0,1.0,0.0,,bajadadelpalo,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
bajadadelpaloeste,Hub Centro (resto),Pampa EM - BM,110.74935483870968,1.0,110.74935483870968,,bajadadelpaloeste,0.7518323333333333,0.13297466666666663,0.071394,0.007239,0.01787533333333333,0.002461000000000001,0.002651,0.0005030666666666666,0.00014373333333333332,7.186666666666666e-05,0.0,0.0,0.009604000000000001,0.0032499999999999994,83.26494586354839,14.726858543225802,7.9068394393548385,0.8017145796774193,1.979681634193548,0.2725541622580646,0.2935965396774194,0.05571430877419354,0.01591837393548387,0.007959186967741935,0.0,0.0,1.0636368038709678,0.3599354032258064,0.9962339510884118,0.745584504375694,11458.96718706134,13270.798013856545
bajadadelpalooeste,Hub Centro (resto),Pampa EM - BM,977.2922580645162,0.42752942005343963,417.8211923130391,,bajadadelpalooeste,0.686404766666667,0.15419333333333335,0.09323066666666667,0.01022836666666667,0.027672633333333346,0.004987599999999998,0.005833066666666665,0.0032979799999997396,0.0009422799999999256,0.0004711399999999628,0.0,0.0,0.009745100000000003,0.002993066666666667,286.79445801802024,64.42524238005521,38.953748306806176,4.2736283560816135,11.562212653774887,2.083924978780513,2.4371788695081107,1.3779659358244478,0.3937045530926994,0.1968522765463497,0.0,0.0,4.071709301209799,1.2505666833390805,0.9953545618948894,0.8178863944136004,12464.735376120389,13782.7719726953
bajadadelpalooeste,Hub Centro (resto),VMS,977.2922580645162,0.5724705799465604,559.4710657514771,,bajadadelpalooeste,0.686404766666667,0.15419333333333335,0.09323066666666667,0.01022836666666667,0.027672633333333346,0.004987599999999998,0.005833066666666665,0.0032979799999997396,0.0009422799999999256,0.0004711399999999628,0.0,0.0,0.009745100000000003,0.002993066666666667,384.0236063438942,86.26670853177276,52.15986044072071,5.722475199896886,15.482037663149857,2.790417887542066,3.2634320245994153,1.8451243854269108,0.5271783958362602,0.2635891979181301,0.0,0.0,5.452101482854721,1.6745341978652213,0.9953545618948894,0.8178863944136004,12464.735376120389,13782.7719726953
bajodelchoiquelainvernada,Hub Norte (resto),VMN,-82.57310166550941,1.0,-82.57310166550941,,bajodelchoiquelainvernada,0.6930447481549685,0.14822337367427546,0.08512721137971638,0.01201752855059468,0.03104457162573395,0.0080110170290531,0.007009514524544584,0.005006509515527551,0.0010015025045085166,0.0005005005005005005,0.0,0.0,0.005005005005005005,0.004006010018034066,-57.226854448147584,-12.239263703610739,-7.02921787975863,-0.9923246067764165,-2.5634465690139185,-0.6614945235841289,-0.5787973554610848,-0.4134030192149968,-0.08269716812304403,-0.04132787871146617,-0.0,-0.0,-0.4132787871146617,-0.33078867249217614,0.9952083061479422,0.8263665245874178,12627.998785106498,13891.468979627778
bajodeltoro,GPA,TBX El Porton,129.26806451612904,1.0,129.26806451612904,TBX,bajodeltorotbx,0.8686316549603552,0.09687926284930569,0.0007536752104118354,4.871639191406924e-05,0.00010959894408789543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016521487647036835,0.01705560399688834,112.28633281416714,12.523394800279071,0.09742613572372427,0.006297473692940929,0.014167643375253686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1357007310595866,2.2047449178313103,0.997578263020911,0.6265490174801136,9395.771637107193,11870.114989640968
bandurriacentro,Hub Centro (resto),VMN,17.904838709677417,1.0,17.904838709677417,,bandurriacentro,0.7518323333333333,0.13297466666666663,0.071394,0.007239,0.01787533333333333,0.002461000000000001,0.002651,0.0005030666666666666,0.00014373333333333332,7.186666666666666e-05,0.0,0.0,0.009604000000000001,0.0032499999999999994,13.461436665053762,2.380889959139784,1.2782980548387095,0.12961312741935482,0.32005496021505364,0.04406380806451614,0.047465727419354835,0.009007327526881718,0.002573522150537634,0.001286761075268817,0.0,0.0,0.17195807096774193,0.05819072580645159,0.9962339510884118,0.745584504375694,11458.96718706134,13270.798013856545
bandurrianorte,Hub Centro (resto),VMN,0.0,1.0,0.0,,bandurrianorte,0.7806299999999999,0.13329000000000002,0.05378,0.00856,0.01214,0.00263,0.00213,0.001512,0.00043200000000000004,0.00021600000000000002,0.0,0.0,0.0027700000000000003,0.00191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964365106769582,0.7209950235130169,11248.872314960914,13247.772259222125
bandurriasur,Hub Centro (resto),TOTAL - APE / ASR,1279.425806451613,1.0,1279.425806451613,,bandurriasur,0.7866689930462045,0.11830063776903263,0.04813748933887026,0.010461365779162157,0.014601684918848582,0.004825946345645965,0.003913755587110438,0.005916998312951869,0.001690570946557677,0.0008452854732788385,0.0,0.0,0.002677754807489837,0.0019740213470009925,1006.4846108386186,151.35688888138472,61.58834611794,13.384541348589849,18.6817725028502,6.174440295170304,5.007359898293278,7.5703603383212785,2.1629600966632228,1.0814800483316114,0.0,0.0,3.425988604052368,2.525613853839444,0.9962105254254792,0.7390374016884859,11496.067365850331,13372.60729233018
campoindioesteelcerrito,Otros,0,2231.8929989939825,0.0,0.0,,campoindioesteelcerrito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
centenariocentro,NEUBA I,NEUI,815.9503225806451,1.0,815.9503225806451,,centenariocentro,0.926961519051664,0.05344780389075056,0.006802329385136977,0.0005839268269382986,0.0009777878358256968,0.0003184204852873256,0.00023236662170201137,0.00013999353653994934,3.9998153297128395e-05,1.9999076648564197e-05,0.0,0.0,0.008187421545842833,0.002288433590366701,756.3545504900501,43.61075282588498,5.550362856102318,0.47645528280379723,0.7978263000574082,0.2598152976864789,0.1895996199347309,0.11422777129897699,0.032636506085422005,0.016318253042711003,0.0,0.0,6.680529251434184,1.8672481262640936,0.9977133990189085,0.5971483766191277,9439.729677155974,12215.702002208869
cerroarena,Hub Centro (resto),Otros,0.0,1.0,0.0,,cerroarena,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
cerrodragon,Otros,0,0.0,0.0,0.0,,cerrodragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
cerrolasminas,Otros,Otros,0.0,1.0,0.0,,cerrolasminas,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
chidelasalinaybr,Otros,Otros,120.82516129032257,1.0,120.82516129032257,,chidelasalinaybr,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,101.14626788359732,11.41849384748951,4.794795253528625,0.8886403574559766,1.2254589698986469,0.207948315066583,0.12792386830343194,0.07408316467502023,0.03174095473461334,0.009956142688267838,0.0,0.0,0.4574469861651235,0.4424055467194575,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
chidelasierranegra,Otros,Otros,0.0,1.0,0.0,,chidelasierranegra,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
cnviia,GPA,Otros,0.0,1.0,0.0,,cnviia,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
coironamargonorte,Otros,Otros,0.0,1.0,0.0,,coironamargonorte,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
coironamargosureste,Otros,VMN,51.279436681530164,1.0,51.279436681530164,,coironamargosureste,0.7396140357142853,0.13372425000000004,0.07135407142857139,0.006525249999999999,0.017335321428571433,0.0029311071428571437,0.0033182142857142868,0.0012180750000002972,0.00034802142857151357,0.00017401071428575679,0.0,0.0,0.021595214285714284,0.0018624285714285707,37.926991113181685,6.8573042106601125,3.6589965877908073,0.3346111442061547,0.8889455175504019,0.1503055231389237,0.17015615936003461,0.06246219983587009,0.017846342810248602,0.008923171405124301,0.0,0.0,1.1073904235883612,0.09550428800244407,0.9962345636204333,0.7526035584353828,11409.922492361828,13152.235013904803
coironamargosuroeste,Otros,MEGA,129.2545397474165,1.0,129.2545397474165,,coironamargosuroeste,0.7396140357142853,0.13372425000000004,0.07135407142857139,0.006525249999999999,0.017335321428571433,0.0029311071428571437,0.0033182142857142868,0.0012180750000002972,0.00034802142857151357,0.00017401071428575679,0.0,0.0,0.021595214285714284,0.0018624285714285707,95.59847177697921,17.284466386818465,9.222837661604276,0.8434181854868293,2.240668992623527,0.37885890470036504,0.42889426028330246,0.15744172350287275,0.04498334957224937,0.022491674786124686,0.0,0.0,2.791279483246833,0.2407273478124383,0.9962345636204333,0.7526035584353828,11409.922492361828,13152.235013904803
confluencianorte,Otros,Otros,24.40454711732,1.0,24.40454711732,,confluencianorte,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,20.42975845382984,2.306333946787006,0.968463898024309,0.17948964638066214,0.24752105316352951,0.042001884365919735,0.02583836047145415,0.014963489918854475,0.0064111118669090954,0.0020109648582116516,0.0,0.0,0.09239620628950028,0.08935810136380486,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
confluenciasur,NEUBA I,NEUI,0.0,1.0,0.0,,confluenciasur,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
covunconortesur,Otros,0,0.0,0.0,0.0,,covunconortesur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
cruzdelorena,Otros,MEGA,190.19099141831407,1.0,190.19099141831407,,cruzdelorena,0.7518323333333333,0.13297466666666663,0.071394,0.007239,0.01787533333333333,0.002461000000000001,0.002651,0.0005030666666666666,0.00014373333333333332,7.186666666666666e-05,0.0,0.0,0.009604000000000001,0.0032499999999999994,142.99173685701103,25.290583686853168,13.578495641319115,1.3767925868771755,3.399727368599503,0.46806002988047113,0.5041963182499506,0.09567874808283984,0.027336785166525674,0.013668392583262837,0.0,0.0,1.8265942815814886,0.6181207221095206,0.9962339510884118,0.745584504375694,11458.96718706134,13270.798013856545
cuencamarinaaustral,Otros,0,0.0,0.0,0.0,,cuencamarinaaustral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dadin,NEUBA I,NEUI,4.22070799009777,1.0,4.22070799009777,,dadin,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,3.533277807915177,0.3988749338490747,0.1674935122894145,0.03104230457450412,0.04280817348432933,0.007264125332470742,0.004468682576596365,0.002587899753133878,0.00110878644672204,0.0003477915572068124,0.0,0.0,0.01597970264582567,0.015454269673314676,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
diadema,Otros,0,-105.15258064516132,0.0,0.0,,diadema,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
elcerritooeste,Otros,0,0.0,0.0,0.0,,elcerritooeste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
elcerritosantacruzi,Otros,0,0.0,0.0,0.0,,elcerritosantacruzi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
elhuemul,Otros,0,0.0,0.0,0.0,,elhuemul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
elmangrullo,EM / RDM,Pampa EM - BM,5205.042258064516,0.4668272935895373,2429.855790351432,,elmangrullo,0.9057,0.056779,0.0246,0.002085,0.001313,0.0015,0.00025,0.00031499999999999996,9e-05,1.000000000139778e-06,0.0,0.0,0.0018,0.005567,2200.720389321292,137.96478192036398,59.77445244264523,5.066249322882736,3.19040065273143,3.6447836855271483,0.607463947587858,0.7654045739607009,0.21868702113162888,0.0024298557906910724,0.0,0.0,4.373740422632578,13.527007184886422,0.9974677758511312,0.6222301914086271,9808.248226013016,12434.14445382258
elmangrullo,EM / RDM,VMS,5205.042258064516,0.5331727064104627,2775.186467713084,,elmangrullo,0.9057,0.056779,0.0246,0.002085,0.001313,0.0015,0.00025,0.00031499999999999996,9e-05,1.000000000139778e-06,0.0,0.0,0.0018,0.005567,2513.48638380774,157.5723124502812,68.26958710574186,5.78626378518178,3.6438198321072788,4.162779701569626,0.693796616928271,0.8741837373296213,0.24976678209417758,0.002775186468100994,0.0,0.0,4.995335641883551,15.449463065758737,0.9974677758511312,0.6222301914086271,9808.248226013016,12434.14445382258
elmanzanooesteresto,EM / RDM,Otros,0.0,1.0,0.0,,elmanzanooesteresto,0.8371291774281999,0.09450427150726318,0.03968374800682068,0.007354762434959412,0.01014241534471512,0.0017210679699977238,0.0010587518935402235,0.0006131435198088487,0.00026270153000950813,8.240123648041239e-05,0.0,0.0,0.003786024212837219,0.003661534915367762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996916569266359,0.6785837813576644,10604.375953303768,12873.106982399171
elorejano,GPA,GPA (a MEGA),2063.8012903225804,1.0,2063.8012903225804,,elorejano,0.851940428,0.07647863333333332,0.022024699999999994,0.005108966666666667,0.004642233333333333,0.001579466666666667,0.0009148666666666666,0.0010462619999999998,0.0005553530000000001,0.0005804236666666669,0.0,0.0,0.002316466666666667,0.03281219999999999,1758.2357545843715,157.83670215544083,45.45460427896772,10.543891998881719,9.580647143311825,3.2597053446881725,1.8881030071397846,2.159276865615483,1.1461382379845162,1.1978791122004304,0.0,0.0,4.7807268956559135,67.71786069832255,0.9971519036190758,0.6718924791279547,9877.728724700033,12050.559319880746
elporton,GPA,TBX El Porton,388.1138709677419,1.0,388.1138709677419,TBX,elportontbx,0.8686316549603552,0.09687926284930569,0.0007536752104118354,4.871639191406924e-05,0.00010959894408789543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016521487647036835,0.01705560399688834,337.1279940517794,37.600185720945376,0.2925118033653648,0.018907507445351013,0.0425368704439302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.412218524837196,6.619516488925223,0.997578263020911,0.6265490174801136,9395.771637107193,11870.114989640968
